-0.0003215656,0.2000000030,0.2003215700,0.0881415009,4.4070749283,4.4070749283,0.0000000000,0.2003215700
0.0431744568,0.2000000030,0.1568255424,-0.0511897057,-2.5594851971,2.5594851971,0.2003215700,0.1568255424
0.0482471809,0.2000000030,0.1517528296,0.0127402339,0.6370116472,0.6370116472,0.1568255424,0.1517528296
0.0483187884,0.2000000030,0.1516812146,0.0070531452,0.3526572585,0.3526572585,0.1517528296,0.1516812146
0.0523891971,0.2000000030,0.1476108134,0.0042905947,0.2145297229,0.2145297229,0.1516812146,0.1476108134
0.0621146150,0.2000000030,0.1378853917,0.0024393271,0.1219663471,0.1219663471,0.1476108134,0.1378853917
0.0660430044,0.2000000030,0.1339569986,0.0057320069,0.2866003513,0.2866003513,0.1378853917,0.1339569986
0.0647999644,0.2000000030,0.1352000386,0.0066908966,0.3345448077,0.3345448077,0.1339569986,0.1352000386
0.0828688145,0.2000000030,0.1171311885,-0.0027909006,-0.1395450383,0.1395450383,0.1352000386,0.1171311885
0.0739201382,0.2000000030,0.1260798573,0.0122364312,0.6118215322,0.6118215322,0.1171311885,0.1260798573
0.0781210065,0.2000000030,0.1218789965,0.0014050817,0.0702540874,0.0702540874,0.1260798573,0.1218789965
0.0811692029,0.2000000030,0.1188308001,0.0043741260,0.2187062949,0.2187062949,0.1218789965,0.1188308001
0.0902863294,0.2000000030,0.1097136736,0.0013513357,0.0675667822,0.0675667822,0.1188308001,0.1097136736
0.0926921219,0.2000000030,0.1073078811,0.0051534236,0.2576711774,0.2576711774,0.1097136736,0.1073078811
0.0893361196,0.2000000030,0.1106638834,0.0062501146,0.3125057220,0.3125057220,0.1073078811,0.1106638834
0.0948894843,0.2000000030,0.1051105186,0.0013118745,0.0655937269,0.0655937269,0.1106638834,0.1051105186
0.1030158997,0.2000000030,0.0969841033,0.0017394708,0.0869735330,0.0869735330,0.1051105186,0.0969841033
0.1030273661,0.2000000030,0.0969726369,0.0054996018,0.2749800980,0.2749800980,0.0969841033,0.0969726369
0.1090441123,0.2000000030,0.0909558907,0.0012338306,0.0616915300,0.0616915300,0.0969726369,0.0909558907
0.1089753136,0.2000000030,0.0910246894,0.0048718564,0.2435928285,0.2435928285,0.0909558907,0.0910246894
0.1168583333,0.2000000030,0.0831416696,0.0001586991,0.0079349559,0.0079349559,0.0910246894,0.0831416696
0.1207457706,0.2000000030,0.0792542323,0.0031917982,0.1595899165,0.1595899165,0.0831416696,0.0792542323
0.1136740297,0.2000000030,0.0863259733,0.0070592230,0.3529611528,0.3529611528,0.0792542323,0.0863259733
0.1169294417,0.2000000030,0.0830705613,0.0006063092,0.0303154588,0.0303154588,0.0863259733,0.0830705613
0.1195967272,0.2000000030,0.0804032758,0.0028002991,0.1400149465,0.1400149465,0.0830705613,0.0804032758
0.1157082245,0.2000000030,0.0842917785,0.0054605296,0.2730264664,0.2730264664,0.0804032758,0.0842917785
0.1244431660,0.2000000030,0.0755568370,-0.0012494038,-0.0624701902,0.0624701902,0.0842917785,0.0755568370
0.1214017347,0.2000000030,0.0785982683,0.0061074914,0.3053745627,0.3053745627,0.0755568370,0.0785982683
0.1296615154,0.2000000030,0.0703384876,-0.0010986590,-0.0549329482,0.0549329482,0.0785982683,0.0703384876
0.1257390678,0.2000000030,0.0742609352,0.0061913729,0.3095686436,0.3095686436,0.0703384876,0.0742609352
0.1346819550,0.2000000030,0.0653180480,-0.0017489226,-0.0874461308,0.0874461308,0.0742609352,0.0653180480
0.1299299002,0.2000000030,0.0700701028,0.0064922036,0.3246101737,0.3246101737,0.0653180480,0.0700701028
0.1419983357,0.2000000030,0.0580016673,-0.0034577185,-0.1728859246,0.1728859246,0.0700701028,0.0580016673
0.1319508702,0.2000000030,0.0680491328,0.0091546383,0.4577319026,0.4577319026,0.0580016673,0.0680491328
0.1385430843,0.2000000030,0.0614569187,-0.0021881021,-0.1094051078,0.1094051078,0.0680491328,0.0614569187
0.1338595599,0.2000000030,0.0661404431,0.0058374703,0.2918735147,0.2918735147,0.0614569187,0.0661404431
0.1344227344,0.2000000030,0.0655772686,0.0014611161,0.0730558038,0.0730558038,0.0661404431,0.0655772686
0.1370093673,0.2000000030,0.0629906356,0.0015976072,0.0798803568,0.0798803568,0.0655772686,0.0629906356
0.1450041234,0.2000000030,0.0549958795,-0.0004807408,-0.0240370408,0.0240370408,0.0629906356,0.0549958795
0.1451245397,0.2000000030,0.0548754632,0.0037458031,0.1872901618,0.1872901618,0.0549958795,0.0548754632
0.1495898664,0.2000000030,0.0504101366,0.0002543579,0.0127178933,0.0127178933,0.0548754632,0.0504101366
0.1556493491,0.2000000030,0.0443506539,0.0002432983,0.0121649168,0.0121649168,0.0504101366,0.0443506539
0.1559247375,0.2000000030,0.0440752655,0.0028647520,0.1432375908,0.1432375908,0.0443506539,0.0440752655
0.1440656483,0.2000000030,0.0559343547,0.0070360871,0.3518043458,0.3518043458,0.0440752655,0.0559343547
0.1520074457,0.2000000030,0.0479925573,-0.0036288346,-0.1814417392,0.1814417392,0.0559343547,0.0479925573
0.1499535590,0.2000000030,0.0500464439,0.0044117719,0.2205885947,0.2205885947,0.0479925573,0.0500464439
0.1494280994,0.2000000030,0.0505719036,0.0018222826,0.0911141261,0.0911141261,0.0500464439,0.0505719036
0.1575220525,0.2000000030,0.0424779505,-0.0016435554,-0.0821777582,0.0821777582,0.0505719036,0.0424779505
0.1524124146,0.2000000030,0.0475875884,0.0055661495,0.2783074677,0.2783074677,0.0424779505,0.0475875884
0.1599571258,0.2000000030,0.0400428772,-0.0024380968,-0.1219048351,0.1219048351,0.0475875884,0.0400428772
0.1638658345,0.2000000030,0.0361341685,0.0013908255,0.0695412755,0.0695412755,0.0400428772,0.0361341685
0.1653612256,0.2000000030,0.0346387774,0.0015691363,0.0784568116,0.0784568116,0.0361341685,0.0346387774
0.1603082716,0.2000000030,0.0396917313,0.0039079292,0.1953964531,0.1953964531,0.0346387774,0.0396917313
0.1617898047,0.2000000030,0.0382101983,-0.0000747960,-0.0037398015,0.0037398015,0.0396917313,0.0382101983
0.1701839119,0.2000000030,0.0298160911,-0.0018686927,-0.0934346318,0.0934346318,0.0382101983,0.0298160911
0.1636558175,0.2000000030,0.0363441855,0.0057438267,0.2871913314,0.2871913314,0.0298160911,0.0363441855
0.1710998565,0.2000000030,0.0289001465,-0.0031272287,-0.1563614309,0.1563614309,0.0363441855,0.0289001465
0.1601051986,0.2000000030,0.0398948044,0.0074824630,0.3741231561,0.3741231561,0.0289001465,0.0398948044
0.1635594368,0.2000000030,0.0364405662,-0.0021230043,-0.1061502099,0.1061502099,0.0398948044,0.0364405662
0.1645004898,0.2000000030,0.0354995131,0.0017344069,0.0867203474,0.0867203474,0.0364405662,0.0354995131
0.1685254425,0.2000000030,0.0314745605,-0.0001627881,-0.0081394073,0.0081394073,0.0354995131,0.0314745605
0.1754788011,0.2000000030,0.0245212018,-0.0009955049,-0.0497752428,0.0497752428,0.0314745605,0.0245212018
0.1748026907,0.2000000030,0.0251973122,0.0026690084,0.1334504187,0.1334504187,0.0245212018,0.0251973122
0.1649985760,0.2000000030,0.0350014269,0.0051864809,0.2593240440,0.2593240440,0.0251973122,0.0350014269
0.1734769642,0.2000000030,0.0265230387,-0.0042912569,-0.2145628482,0.2145628482,0.0350014269,0.0265230387
0.1597724259,0.2000000030,0.0402275771,0.0087865964,0.4393298030,0.4393298030,0.0265230387,0.0402275771
0.1732050627,0.2000000030,0.0267949402,-0.0070421649,-0.3521082401,0.3521082401,0.0402275771,0.0267949402
0.1775197685,0.2000000030,0.0224802345,0.0018598544,0.0929927155,0.0929927155,0.0267949402,0.0224802345
0.1719032973,0.2000000030,0.0280967057,0.0042333975,0.2116698772,0.2116698772,0.0224802345,0.0280967057
0.1810680330,0.2000000030,0.0189319700,-0.0040319096,-0.2015954852,0.2015954852,0.0280967057,0.0189319700
0.1709839106,0.2000000030,0.0290160924,0.0070272395,0.3513619602,0.3513619602,0.0189319700,0.0290160924
0.1773291975,0.2000000030,0.0226708055,-0.0036481069,-0.1824053377,0.1824053377,0.0290160924,0.0226708055
0.1685311943,0.2000000030,0.0314688087,0.0060470114,0.3023505509,0.3023505509,0.0226708055,0.0314688087
0.1803667396,0.2000000030,0.0196332633,-0.0057084886,-0.2854244113,0.2854244113,0.0314688087,0.0196332633
0.1761652380,0.2000000030,0.0238347650,0.0050011007,0.2500550151,0.2500550151,0.0196332633,0.0238347650
0.1737363786,0.2000000030,0.0262636244,0.0011817884,0.0590894185,0.0590894185,0.0238347650,0.0262636244
0.1814400107,0.2000000030,0.0185599923,-0.0028248250,-0.1412412524,0.1412412524,0.0262636244,0.0185599923
0.1783186793,0.2000000030,0.0216813236,0.0036565119,0.1828255951,0.1828255951,0.0185599923,0.0216813236
0.1824823618,0.2000000030,0.0175176412,-0.0015890338,-0.0794516876,0.0794516876,0.0216813236,0.0175176412
0.1798672527,0.2000000030,0.0201327503,0.0026840903,0.1342045069,0.1342045069,0.0175176412,0.0201327503
0.1897669286,0.2000000030,0.0102330744,-0.0040735696,-0.2036784738,0.2036784738,0.0201327503,0.0102330744
0.1792083383,0.2000000030,0.0207916647,0.0070350384,0.3517519236,0.3517519236,0.0102330744,0.0207916647
