-0.0117016618,0.0007741011,-0.0069551651
-0.0118210523,0.0010359317,-0.0081331131
-0.0119863617,0.0013660678,-0.0083498525
-0.0117567651,0.0012977636,-0.0081802304
-0.0115914549,0.0011839235,-0.0084629336
-0.0109118405,0.0013774518,-0.0080011843
-0.0109669448,0.0011839235,-0.0071342150
-0.0106546867,0.0009334761,-0.0064651306
-0.0108751044,0.0010586997,-0.0061164494
-0.0109393927,0.0007399493,-0.0054944714
-0.0107097912,0.0004895039,-0.0054567755
-0.0103148743,0.0001707567,-0.0043918553
-0.0102505852,0.0003528977,-0.0038169775
-0.0102505852,0.0002959786,-0.0038169775
-0.0100852699,0.0000910702,-0.0036944617
-0.0106546867,-0.0000341513,-0.0040431597
-0.0108751044,0.0001479891,-0.0053625357
-0.0113067527,0.0003301301,-0.0063803165
-0.0111965450,0.0000000000,-0.0067289959
-0.0112149130,0.0003187462,-0.0069551651
-0.0112792008,0.0006944137,-0.0070588256
-0.0113343046,0.0008765564,-0.0071719096
-0.0114812478,0.0008196367,-0.0066724535
-0.0116190067,0.0010017798,-0.0071153676
-0.0121057515,0.0013319157,-0.0076336665
-0.0121424868,0.0010245478,-0.0075959722
-0.0123996329,0.0008993243,-0.0071342150
-0.0124914705,0.0008993243,-0.0065499446
-0.0126292265,0.0013774518,-0.0059750914
-0.0124088167,0.0013774518,-0.0058620048
-0.0122894276,0.0013888358,-0.0064368593
-0.0124088167,0.0016051330,-0.0069457414
-0.0122067735,0.0017189739,-0.0080200313
-0.0125098380,0.0016051330,-0.0086042846
-0.0123077952,0.0013319157,-0.0087550585
-0.0119955456,0.0017189739,-0.0085100506
-0.0115639032,0.0015823648,-0.0085665910
-0.0113067527,0.0015937489,-0.0086231314
-0.0109944968,0.0012749956,-0.0093581498
-0.0111598090,0.0013319157,-0.0093016103
-0.0114169602,0.0012749956,-0.0085100506
-0.0116190067,0.0011383875,-0.0089529487
-0.0116006389,0.0012863796,-0.0090094886
-0.0110312329,0.0014116039,-0.0083875462
-0.0106914231,0.0014799082,-0.0082744650
-0.0102597693,0.0012863796,-0.0086231314
-0.0102046643,0.0015937489,-0.0085194740
-0.0104618205,0.0012749956,-0.0084629336
-0.0110036809,0.0012522275,-0.0076336665
-0.0111506250,0.0012066915,-0.0076148194
-0.0108934725,0.0012522275,-0.0085194740
-0.0105169252,0.0011156196,-0.0081990774
-0.0099199542,0.0010359317,-0.0081331131
-0.0102322168,0.0010814676,-0.0088587154
-0.0106363185,0.0010700836,-0.0083875462
-0.0110036809,0.0008879403,-0.0074828892
-0.0117751329,0.0005578071,-0.0069080466
-0.0114628800,0.0008879403,-0.0074828892
-0.0110863370,0.0010245478,-0.0078692551
-0.0106546867,0.0008879403,-0.0081048427
-0.0109393927,0.0012294595,-0.0072001805
-0.0111689930,0.0012977636,-0.0065028258
-0.0116832940,0.0011839235,-0.0062672308
-0.0116832940,0.0012636115,-0.0060976017
-0.0117659490,0.0012749956,-0.0069080466
-0.0118577878,0.0016051330,-0.0079917608
-0.0110863370,0.0017303580,-0.0088398687
-0.0112608329,0.0019125040,-0.0082744650
-0.0111965450,0.0018555833,-0.0085100506
-0.0111414410,0.0021743398,-0.0086796716
-0.0110312329,0.0013888358,-0.0090848750
-0.0109761288,0.0013888358,-0.0094900751
-0.0113159367,0.0012636115,-0.0094900751
-0.0110587850,0.0011953075,-0.0088115986
-0.0109669448,0.0011156196,-0.0078504081
-0.0105903981,0.0009790119,-0.0070022835
-0.0106546867,0.0011839235,-0.0064368593
-0.0105352934,0.0008651725,-0.0061447209
-0.0103883474,0.0010131638,-0.0055698631
-0.0103883474,0.0006830298,-0.0050703912
-0.0105628457,0.0013205316,-0.0050515431
-0.0107097912,0.0013888358,-0.0048159413
-0.0102505852,0.0015026763,-0.0044766728
-0.0103699791,0.0016279011,-0.0044766728
-0.0104250840,0.0015595967,-0.0048724858
-0.0105903981,0.0016279011,-0.0053436877
-0.0109118405,0.0016392852,-0.0057866135
-0.0109669448,0.0018897357,-0.0062860784
-0.0115639032,0.0017417421,-0.0061164494
-0.0114536960,0.0017417421,-0.0059939392
-0.0111138890,0.0016279011,-0.0052682957
-0.0108751044,0.0015026763,-0.0048724858
-0.0107097912,0.0015026763,-0.0047217003
-0.0107924479,0.0015254444,-0.0046840038
-0.0105720298,0.0015254444,-0.0045614901
-0.0104526363,0.0015709807,-0.0043164619
-0.0098832173,0.0013774518,-0.0042033715
-0.0100301647,0.0011156196,-0.0041468262
-0.0098556646,0.0010586997,-0.0044860969
-0.0102505852,0.0012636115,-0.0046463073
-0.0106822390,0.0011839235,-0.0055510152
-0.0107097912,0.0009790119,-0.0062860784
-0.0111138890,0.0011839235,-0.0067478434
-0.0110771530,0.0008993243,-0.0069645888
-0.0111965450,0.0008537885,-0.0071153676
-0.0110771530,0.0008537885,-0.0068515044
-0.0114536960,0.0009676280,-0.0060599062
-0.0111322570,0.0011156196,-0.0053248397
-0.0109118405,0.0012294595,-0.0049384543
-0.0105628457,0.0010928516,-0.0050515431
-0.0104526363,0.0009790119,-0.0047593967
-0.0163025800,0.0020149613,-0.0042599167
-0.0160179048,0.0027321681,-0.0039489173
-0.0159903555,0.0043601469,-0.0035625213
-0.0158801581,0.0057263187,-0.0039677658
-0.0159628062,0.0071494489,-0.0045897625
-0.0157883268,0.0085953855,-0.0054944714
-0.0156413964,0.0099616583,-0.0065028258
-0.0159260737,0.0111344018,-0.0075111600
-0.0160454541,0.0125007351,-0.0076807843
-0.0157791437,0.0139809664,-0.0073509587
-0.0098832173,0.0143794968,-0.0070588256
-0.0097638221,0.0149032837,-0.0068326569
-0.0096811637,0.0149716041,-0.0068891992
-0.0095066623,0.0151537922,-0.0062672308
-0.0093964506,0.0152107261,-0.0056546786
-0.0087168061,0.0148121900,-0.0053248397
-0.0090290764,0.0147438698,-0.0047782449
-0.0089739700,0.0146072296,-0.0042787651
-0.0089739700,0.0148577368,-0.0049478784
-0.0086341460,0.0147324831,-0.0056829504
-0.0086892528,0.0148577368,-0.0068232332
-0.0091943951,0.0145161364,-0.0072849933
-0.0090290764,0.0144478165,-0.0073509587
-0.0095433995,0.0143225637,-0.0076902079
-0.0099658753,0.0139923530,-0.0076902079
-0.0108200000,0.0141859245,-0.0083121588
-0.0102781376,0.0141289916,-0.0085854378
-0.0101036383,0.0143225637,-0.0085288974
-0.0102781376,0.0138784876,-0.0076713607
-0.0104434522,0.0140834454,-0.0072849933
-0.0106179503,0.0140834454,-0.0068232332
-0.0100485331,0.0142884039,-0.0070022835
-0.0101036383,0.0142200843,-0.0072661460
-0.0097087165,0.0142770173,-0.0074263476
-0.0097087165,0.0142200843,-0.0083875462
-0.0096536109,0.0139581933,-0.0082179243
-0.0101954801,0.0140037395,-0.0082179243
-0.0102505852,0.0138101685,-0.0081236896
-0.0099658753,0.0140720588,-0.0087927520
-0.0101403751,0.0142542441,-0.0096502696
-0.0101128225,0.0137873955,-0.0097633478
-0.0106271344,0.0137190766,-0.0096502696
-0.0105720298,0.0135938253,-0.0098387331
-0.0106271344,0.0132750052,-0.0098387331
-0.0106271344,0.0133319372,-0.0090283352
-0.0104526363,0.0134002557,-0.0082367712
-0.0103424267,0.0135368930,-0.0079634903
-0.0102873218,0.0135938253,-0.0083121588
-0.0106271344,0.0135824388,-0.0082744650
-0.0112240970,0.0132522324,-0.0075959722
-0.0113067527,0.0134002557,-0.0078221375
-0.0111965450,0.0133547101,-0.0081708070
-0.0112516489,0.0132180732,-0.0082744650
-0.0114169602,0.0134799608,-0.0087739052
-0.0113618565,0.0135596659,-0.0100837345
-0.0113067527,0.0137760090,-0.0104889266
-0.0116190067,0.0135141201,-0.0114971812
-0.0119588102,0.0135596659,-0.0122133124
-0.0118486039,0.0135596659,-0.0119777441
-0.0112516489,0.0135596659,-0.0120813943
-0.0110220489,0.0138784876,-0.0117327518
-0.0110220489,0.0138101685,-0.0115631411
-0.0110771530,0.0139240337,-0.0107621939
-0.0109669448,0.0138784876,-0.0102627733
-0.0108567363,0.0141289916,-0.0097068087
-0.0111414410,0.0142428575,-0.0102627733
-0.0112516489,0.0141062185,-0.0102062348
-0.0109669448,0.0144364299,-0.0098575794
-0.0110771530,0.0144364299,-0.0102627733
-0.0108475522,0.0143681101,-0.0107056559
-0.0109669448,0.0139809664,-0.0113841069
-0.0109669448,0.0138443281,-0.0106491179
-0.0111322570,0.0139240337,-0.0116196780
-0.0113894084,0.0139126472,-0.0119023620
-0.0112792008,0.0135824388,-0.0111768034
-0.0105077411,0.0134571879,-0.0102627733
-0.0100852699,0.0137304630,-0.0092450708
-0.0099107699,0.0134799608,-0.0083498525
-0.0094515565,0.0132180732,-0.0070965203
-0.0096811637,0.0132180732,-0.0058620048
-0.0098832173,0.0132977780,-0.0047970931
-0.0098281118,0.0136279847,-0.0053531117
-0.0099199542,0.0134799608,-0.0051834796
-0.0095433995,0.0135596659,-0.0048913340
-0.0097730064,0.0136279847,-0.0054002317
-0.0101128225,0.0135710524,-0.0061918401
-0.0103975316,0.0134344150,-0.0060881778
-0.0105720298,0.0132294596,-0.0060881778
-0.0111689930,0.0133774829,-0.0066159110
-0.0116832940,0.0134458015,-0.0070211309
-0.0113618565,0.0135141201,-0.0076902079
-0.0111965450,0.0135027337,-0.0072472988
-0.0109944968,0.0133091644,-0.0065122495
-0.0109944968,0.0130358913,-0.0064180117
-0.0107648957,0.0128423236,-0.0062389593
-0.0108567363,0.0125804389,-0.0054473516
-0.0110587850,0.0124551902,-0.0050986633
-0.0112240970,0.0126373703,-0.0048724858
-0.0109669448,0.0126943017,-0.0043541586
-0.0105720298,0.0125007351,-0.0042410683
-0.0105720298,0.0125576664,-0.0040054628
-0.0105077411,0.0123641003,-0.0050232709
-0.0105720298,0.0127626194,-0.0060881778
-0.0107924479,0.0130245049,-0.0059750914
-0.0109669448,0.0131497549,-0.0066064872
-0.0113067527,0.0133547101,-0.0070117072
-0.0107648957,0.0133547101,-0.0074169240
-0.0107373434,0.0132294596,-0.0076525136
-0.0107373434,0.0131042094,-0.0079823373
-0.0105720298,0.0131042094,-0.0082085008
-0.0106822390,0.0129561868,-0.0076525136
-0.0108567363,0.0127056880,-0.0066818772
-0.0109944968,0.0125804389,-0.0060316347
-0.0110863370,0.0125918252,-0.0064180117
-0.0110312329,0.0124096452,-0.0060127869
-0.0109210246,0.0122616244,-0.0058902765
-0.0114812478,0.0126373703,-0.0058902765
-0.0115087996,0.0125576664,-0.0060693301
-0.0113985923,0.0123754865,-0.0059656675
-0.0117108457,0.0121933073,-0.0065310971
-0.0117659490,0.0120111286,-0.0075582779
-0.0121057515,0.0124779626,-0.0085194740
-0.0116465584,0.0122730106,-0.0082744650
-0.0113894084,0.0122730106,-0.0074734656
-0.0114445121,0.0122616244,-0.0067855383
-0.0113343046,0.0124779626,-0.0065970635
-0.0112240970,0.0122160797,-0.0070399783
-0.0109944968,0.0120794455,-0.0075959722
-0.0112792008,0.0122616244,-0.0085665910
-0.0117292135,0.0122502382,-0.0082933119
-0.0120139133,0.0124438039,-0.0079446433
-0.0116741101,0.0121819211,-0.0074828892
-0.0119863617,0.0124324177,-0.0082933119
-0.0121608544,0.0123641003,-0.0093204568
-0.0121608544,0.0123071693,-0.0106491179
-0.0124731030,0.0121705349,-0.0116102552
-0.0123077952,0.0117264755,-0.0120154351
-0.0123628978,0.0121249902,-0.0121944670
-0.0123077952,0.0119314256,-0.0119588985
-0.0117659490,0.0124096452,-0.0119023620
-0.0117383974,0.0124779626,-0.0117892886
-0.0117935007,0.0123299417,-0.0116102552
-0.0118486039,0.0122616244,-0.0110919972
-0.0121700382,0.0120680594,-0.0105925799
-0.0125373892,0.0118858811,-0.0096596928
-0.0124455517,0.0118061783,-0.0088869854
-0.0125098380,0.0123299417,-0.0081990774
-0.0126200428,0.0116923173,-0.0079069492
-0.0121884059,0.0117492477,-0.0082556181
-0.0121884059,0.0114076658,-0.0087550585
-0.0117016618,0.0110205421,-0.0098387331
-0.0120414648,0.0107700517,-0.0109789220
-0.0121884059,0.0105195624,-0.0107998858
-0.0121333030,0.0107131222,-0.0116479465
-0.0119312586,0.0109636124,-0.0124583023
-0.0114996157,0.0106561928,-0.0131367298
-0.0113343046,0.0105081765,-0.0135984321
-0.0114169602,0.0110774719,-0.0138339929
-0.0121057515,0.0108042094,-0.0130801945
-0.0119404425,0.0106903504,-0.0123452302
-0.0125924916,0.0111344018,-0.0117233290
-0.0124271842,0.0113962798,-0.0106491179
-0.0124271842,0.0113279637,-0.0109318073
-0.0118210523,0.0112027176,-0.0101873886
-0.0116557423,0.0113279637,-0.0101873886
-0.0119128909,0.0113962798,-0.0106868099
-0.0115179836,0.0112710336,-0.0113652612
-0.0118210523,0.0106220351,-0.0110166138
-0.0117108457,0.0108155953,-0.0122698487
-0.0117108457,0.0109408405,-0.0133346027
-0.0108291841,0.0104284756,-0.0133911377
-0.0110587850,0.0104170898,-0.0134099827
-0.0110771530,0.0103487748,-0.0132969127
-0.0111414410,0.0102804599,-0.0132969127
-0.0112516489,0.0099730440,-0.0128917431
-0.0115363514,0.0100982873,-0.0121567761
-0.0123077952,0.0099844298,-0.0114217984
-0.0119037071,0.0099844298,-0.0112427637
-0.0121884059,0.0099958155,-0.0103946962
-0.0123628978,0.0100641300,-0.0094335357
-0.0128680028,0.0103715465,-0.0089152554
-0.0126751451,0.0101210589,-0.0089529487
-0.0125098380,0.0101893736,-0.0091791079
-0.0128496354,0.0102576883,-0.0093581498
-0.0130149414,0.0103715465,-0.0088492920
-0.0131618796,0.0101779878,-0.0082367712
-0.0130149414,0.0103601606,-0.0078504081
-0.0132996338,0.0109977702,-0.0077279021
-0.0129873905,0.0109977702,-0.0074451948
-0.0127577985,0.0106789645,-0.0080200313
-0.0130424924,0.0107358940,-0.0075205836
-0.0130700433,0.0111344018,-0.0069551651
-0.0133547354,0.0110547000,-0.0062201116
-0.0132169814,0.0109863843,-0.0055321673
-0.0129873905,0.0111344018,-0.0054756235
-0.0125557567,0.0115329123,-0.0055887110
-0.0119863617,0.0117947921,-0.0055887110
-0.0111965450,0.0112824196,-0.0058243092
-0.0112516489,0.0114645960,-0.0055510152
-0.0118210523,0.0116581590,-0.0048536376
-0.0114169602,0.0127740057,-0.0053531117
-0.0115914549,0.0139468068,-0.0059939392
-0.0113618565,0.0149943776,-0.0066159110
-0.0114445121,0.0160078067,-0.0069740125
-0.0113343046,0.0170440280,-0.0068986229
-0.0113894084,0.0184105024,-0.0068232332
-0.0116190067,0.0191279145,-0.0068703518
-0.0119037071,0.0203691725,-0.0065970635
-0.0118210523,0.0212802047,-0.0067666909
-0.0116190067,0.0225328976,-0.0069551651
-0.0115087996,0.0223962389,-0.0065122495
-0.0108291841,0.0223279096,-0.0059373959
-0.0109210246,0.0225328976,-0.0055321673
-0.0109210246,0.0225898388,-0.0057489179
-0.0109393927,0.0225898388,-0.0063237737
-0.0113434886,0.0222026395,-0.0066253347
-0.0114536960,0.0222595805,-0.0070305546
-0.0117383974,0.0223165214,-0.0074169240
-0.0114812478,0.0223165214,-0.0075771251
-0.0113894084,0.0220545934,-0.0074640420
-0.0113343046,0.0220545934,-0.0079634903
-0.0113894084,0.0223734624,-0.0081331131
-0.0110771530,0.0223734624,-0.0079823373
-0.0110128649,0.0224304035,-0.0078221375
-0.0111965450,0.0224304035,-0.0073603823
-0.0108475522,0.0226353919,-0.0070588256
-0.0108475522,0.0225670623,-0.0062672308
-0.0105077411,0.0227151098,-0.0058054614
-0.0105077411,0.0230225941,-0.0054756235
-0.0100026121,0.0232845265,-0.0054756235
-0.0101679276,0.0232161962,-0.0057583418
-0.0103424267,0.0227606629,-0.0064368593
-0.0107924479,0.0227492746,-0.0067666909
-0.0107373434,0.0224987329,-0.0066913010
-0.0106455026,0.0223734624,-0.0068609281
-0.0107924479,0.0221684750,-0.0077938669
-0.0108475522,0.0223051332,-0.0089152554
-0.0107924479,0.0221115342,-0.0101685424
-0.0106822390,0.0217926667,-0.0109035384
-0.0111322570,0.0214624129,-0.0114594898
-0.0114536960,0.0214624129,-0.0108281547
-0.0115639032,0.0215307411,-0.0101496962
-0.0115639032,0.0214738009,-0.0100931576
-0.0117383974,0.0216787858,-0.0102816194
-0.0117383974,0.0214738009,-0.0104512345
-0.0113067527,0.0214168608,-0.0094900751
-0.0113618565,0.0213485327,-0.0094523822
-0.0118210523,0.0213485327,-0.0092168010
-0.0122159573,0.0214168608,-0.0096220000
-0.0115363514,0.0212802047,-0.0097256551
-0.0112700169,0.0210866091,-0.0102439271
-0.0112700169,0.0208360747,-0.0109789220
-0.0107648957,0.0208360747,-0.0109789220
-0.0109118405,0.0206994200,-0.0107245019
-0.0108475522,0.0209613418,-0.0109035384
-0.0111322570,0.0209044022,-0.0109412302
-0.0115087996,0.0209613418,-0.0108281547
-0.0114261442,0.0209499539,-0.0103852731
-0.0114628800,0.0208816263,-0.0096879623
-0.0119128909,0.0211435489,-0.0091979544
-0.0120047294,0.0214738009,-0.0085288974
-0.0118853394,0.0216787858,-0.0079634903
-0.0122343249,0.0215421291,-0.0078692551
-0.0121424868,0.0215421291,-0.0089435253
-0.0121424868,0.0212118768,-0.0091791079
-0.0120322809,0.0212118768,-0.0099895033
-0.0113710405,0.0211435489,-0.0098104636
-0.0112240970,0.0210979971,-0.0095843072
-0.0109118405,0.0210866091,-0.0098575794
-0.0111414410,0.0208816263,-0.0104135423
-0.0111598090,0.0207563594,-0.0112050721
-0.0111047050,0.0206880321,-0.0118835164
-0.0107097912,0.0207563594,-0.0122698487
-0.0105903981,0.0208930142,-0.0111485347
-0.0107097912,0.0209499539,-0.0105077727
-0.0106546867,0.0210182815,-0.0101025807
-0.0107648957,0.0209499539,-0.0100460421
-0.0108200000,0.0210866091,-0.0101025807
-0.0109302086,0.0212346527,-0.0097162319
-0.0107097912,0.0215421291,-0.0093110336
-0.0106822390,0.0217471143,-0.0086796716
-0.0107924479,0.0217471143,-0.0083310056
-0.0107924479,0.0218040548,-0.0087362118
-0.0107740797,0.0217471143,-0.0094146893
-0.0106546867,0.0216787858,-0.0101120038
-0.0105995822,0.0215421291,-0.0111485347
-0.0105995822,0.0216787858,-0.0118835164
-0.0110312329,0.0218609953,-0.0119400530
-0.0110863370,0.0215990694,-0.0127880946
-0.0109761288,0.0217926667,-0.0128446302
-0.0105444775,0.0216560097,-0.0132498001
-0.0107740797,0.0217243381,-0.0133628702
-0.0111138890,0.0216560097,-0.0139847513
-0.0109669448,0.0217926667,-0.0143899120
-0.0113618565,0.0218609953,-0.0139282169
-0.0118210523,0.0219065477,-0.0138716825
-0.0121057515,0.0219065477,-0.0137115014
-0.0117292135,0.0216673978,-0.0136172770
-0.0116190067,0.0217243381,-0.0129953915
-0.0119588102,0.0214624129,-0.0132309551
-0.0122986114,0.0216446216,-0.0134570951
-0.0125006542,0.0215876813,-0.0138434153
-0.0125006542,0.0215876813,-0.0125902195
-0.0128955538,0.0217812786,-0.0121850443
-0.0121608544,0.0218496072,-0.0120719715
-0.0120414648,0.0220432053,-0.0111485347
-0.0119312586,0.0217129501,-0.0110354596
-0.0118761555,0.0218496072,-0.0111296889
-0.0118761555,0.0217129501,-0.0114217984
-0.0119312586,0.0215990694,-0.0117704430
-0.0122159573,0.0212802047,-0.0118835164
-0.0116741101,0.0212004888,-0.0116102552
-0.0118210523,0.0210638332,-0.0120154351
-0.0113618565,0.0208019110,-0.0118458253
-0.0118210523,0.0209385659,-0.0117892886
-0.0117935007,0.0206880321,-0.0113841069
-0.0116832940,0.0206880321,-0.0111485347
-0.0120230971,0.0206197049,-0.0110543055
-0.0122251411,0.0208246868,-0.0105925799
-0.0122251411,0.0208246868,-0.0100648883
-0.0118210523,0.0209499539,-0.0096691160
-0.0123720816,0.0212915927,-0.0091414147
-0.0123353465,0.0214282488,-0.0088115986
-0.0120506486,0.0212915927,-0.0090471818
-0.0122802438,0.0212346527,-0.0096220000
-0.0122435087,0.0212915927,-0.0104889266
-0.0122435087,0.0213599207,-0.0105454648
-0.0117935007,0.0210296694,-0.0107433479
-0.0119037071,0.0209044022,-0.0109789220
-0.0115639032,0.0209044022,-0.0109129614
-0.0113985923,0.0208360747,-0.0113652612
-0.0113067527,0.0205058264,-0.0114971812
-0.0113067527,0.0203122335,-0.0120342806
-0.0117016618,0.0203122335,-0.0112898782
-0.0115914549,0.0203805603,-0.0105360418
-0.0119037071,0.0201755800,-0.0098010404
-0.0118486039,0.0202325189,-0.0093016103
-0.0120782001,0.0206083171,-0.0090283352
-0.0118210523,0.0205513778,-0.0086231314
-0.0121608544,0.0204830507,-0.0086796716
-0.0123812654,0.0204147238,-0.0090283352
-0.0122159573,0.0202780701,-0.0094146893
-0.0124180004,0.0205399899,-0.0089717953
-0.0122435087,0.0204830507,-0.0091979544
-0.0123353465,0.0204830507,-0.0096596928
-0.0120782001,0.0205399899,-0.0101685424
-0.0118761555,0.0203577847,-0.0108470006
-0.0114720639,0.0201641923,-0.0119212075
-0.0115363514,0.0203008457,-0.0119400530
-0.0117016618,0.0203577847,-0.0110919972
-0.0118210523,0.0206083171,-0.0098387331
-0.0117016618,0.0208702384,-0.0088681387
-0.0112149130,0.0208132989,-0.0084629336
-0.0112149130,0.0211207730,-0.0080765722
-0.0112149130,0.0210524453,-0.0076713607
-0.0107648957,0.0211891008,-0.0072849933
-0.0111965450,0.0213713087,-0.0072284515
-0.0115914549,0.0217015620,-0.0063803165
-0.0121884059,0.0217015620,-0.0063049260
-0.0119037071,0.0216332336,-0.0072096042
-0.0117935007,0.0215762933,-0.0076713607
-0.0122802438,0.0214510248,-0.0084063931
-0.0123904492,0.0214510248,-0.0093110336
-0.0128771865,0.0210068935,-0.0094146893
-0.0124455517,0.0208588505,-0.0091979544
-0.0132720830,0.0207335836,-0.0087362118
-0.0132169814,0.0208132989,-0.0077750198
-0.0131618796,0.0207449715,-0.0075017364
-0.0125006542,0.0208132989,-0.0073321114
-0.0125649404,0.0210068935,-0.0070399783
-0.0125649404,0.0208702384,-0.0068609281
-0.0118486039,0.0209385659,-0.0063049260
-0.0119037071,0.0208132989,-0.0053531117
-0.0117935007,0.0210752212,-0.0053154157
-0.0121884059,0.0213485327,-0.0055887110
-0.0119863617,0.0213485327,-0.0065499446
-0.0118210523,0.0213485327,-0.0071153676
-0.0117567651,0.0211663249,-0.0074451948
-0.0117016618,0.0210979971,-0.0073415351
-0.0118761555,0.0207677473,-0.0073603823
-0.0118210523,0.0205741535,-0.0072472988
-0.0125373892,0.0207563594,-0.0080954192
-0.0126475940,0.0208246868,-0.0084252399
-0.0122986114,0.0208930142,-0.0085383208
-0.0119588102,0.0207563594,-0.0084817804
-0.0114996157,0.0210182815,-0.0074451948
-0.0116465584,0.0208816263,-0.0072755697
-0.0115363514,0.0208816263,-0.0068232332
-0.0118486039,0.0208816263,-0.0072096042
-0.0119404425,0.0211549369,-0.0073132642
-0.0121057515,0.0216787858,-0.0079446433
-0.0115087996,0.0214282488,-0.0075959722
-0.0116190067,0.0213599207,-0.0075394307
-0.0119955456,0.0212346527,-0.0077561727
-0.0119955456,0.0212346527,-0.0081048427
-0.0125373892,0.0211663249,-0.0089152554
-0.0125098380,0.0212346527,-0.0093016103
-0.0128496354,0.0214168608,-0.0099706571
-0.0123077952,0.0213485327,-0.0096408464
-0.0120782001,0.0214168608,-0.0090283352
-0.0174963613,0.0217926667,-0.0083498525
-0.0175239097,0.0227606629,-0.0078881022
-0.0169545718,0.0239906111,-0.0078881022
-0.0170739496,0.0252091970,-0.0077750198
-0.0171841443,0.0266442005,-0.0079257962
-0.0168076448,0.0280678506,-0.0085477442
-0.0169270230,0.0292295753,-0.0086796716
-0.0168076448,0.0302204767,-0.0085100506
